18:11:33.796 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:11:33.832 INFO  ExecHelper - Result: 0
18:11:34.959 INFO  ReductionDriver - Starting reduction for variant_340
18:11:35.032 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn_relax/variant_340.comp reduction_results/cezanne_radeon_vega/syn_branch_syn_relax/variant_340/variant_340.json
18:11:35.034 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:11:35.034 INFO  ExecHelper - Result: 127
18:11:35.034 INFO  CustomFileJudge - Custom file judge result: 127
18:11:35.034 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:11:35.095 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn_relax/variant_340.comp reduction_results/cezanne_radeon_vega/syn_branch_syn_relax/variant_340/variant_340.json
18:11:35.097 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:11:35.097 INFO  ExecHelper - Result: 127
18:11:35.097 INFO  CustomFileJudge - Custom file judge result: 127
18:11:35.097 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:11:35.153 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn_relax/variant_340.comp reduction_results/cezanne_radeon_vega/syn_branch_syn_relax/variant_340/variant_340.json
18:11:35.155 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:11:35.155 INFO  ExecHelper - Result: 127
18:11:35.155 INFO  CustomFileJudge - Custom file judge result: 127
18:11:35.155 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:11:35.209 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn_relax/variant_340.comp reduction_results/cezanne_radeon_vega/syn_branch_syn_relax/variant_340/variant_340.json
18:11:35.211 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:11:35.211 INFO  ExecHelper - Result: 127
18:11:35.211 INFO  CustomFileJudge - Custom file judge result: 127
18:11:35.211 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:11:35.265 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn_relax/variant_340.comp reduction_results/cezanne_radeon_vega/syn_branch_syn_relax/variant_340/variant_340.json
18:11:35.266 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:11:35.267 INFO  ExecHelper - Result: 127
18:11:35.267 INFO  CustomFileJudge - Custom file judge result: 127
18:11:35.267 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:11:35.267 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/cezanne_radeon_vega/syn_branch_syn_relax/variant_340.json interestingness_test --output reduction_results/cezanne_radeon_vega/syn_branch_syn_relax/variant_340 /opt/reduce/cezanne_radeon_vega/syn_branch_syn_relax/variant_340.comp
