18:12:22.144 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:12:22.236 INFO  ExecHelper - Result: 0
18:12:22.791 INFO  ReductionDriver - Starting reduction for variant_928
18:12:22.808 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn_release/variant_928.comp reduction_results/cezanne_radeon_vega/syn_branch_syn_release/variant_928/variant_928.json
18:12:22.810 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:12:22.810 INFO  ExecHelper - Result: 127
18:12:22.810 INFO  CustomFileJudge - Custom file judge result: 127
18:12:22.810 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:12:22.818 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn_release/variant_928.comp reduction_results/cezanne_radeon_vega/syn_branch_syn_release/variant_928/variant_928.json
18:12:22.819 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:12:22.819 INFO  ExecHelper - Result: 127
18:12:22.819 INFO  CustomFileJudge - Custom file judge result: 127
18:12:22.819 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:12:22.826 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn_release/variant_928.comp reduction_results/cezanne_radeon_vega/syn_branch_syn_release/variant_928/variant_928.json
18:12:22.827 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:12:22.828 INFO  ExecHelper - Result: 127
18:12:22.828 INFO  CustomFileJudge - Custom file judge result: 127
18:12:22.828 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:12:22.834 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn_release/variant_928.comp reduction_results/cezanne_radeon_vega/syn_branch_syn_release/variant_928/variant_928.json
18:12:22.835 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:12:22.835 INFO  ExecHelper - Result: 127
18:12:22.835 INFO  CustomFileJudge - Custom file judge result: 127
18:12:22.835 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:12:22.841 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn_release/variant_928.comp reduction_results/cezanne_radeon_vega/syn_branch_syn_release/variant_928/variant_928.json
18:12:22.842 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:12:22.842 INFO  ExecHelper - Result: 127
18:12:22.842 INFO  CustomFileJudge - Custom file judge result: 127
18:12:22.842 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:12:22.842 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/cezanne_radeon_vega/syn_branch_syn_release/variant_928.json interestingness_test --output reduction_results/cezanne_radeon_vega/syn_branch_syn_release/variant_928 /opt/reduce/cezanne_radeon_vega/syn_branch_syn_release/variant_928.comp
