18:10:46.228 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:10:46.344 INFO  ExecHelper - Result: 0
18:10:46.812 INFO  ReductionDriver - Starting reduction for variant_323
18:10:46.827 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn/variant_323.comp reduction_results/cezanne_radeon_vega/syn_branch_syn/variant_323/variant_323.json
18:10:46.828 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:10:46.828 INFO  ExecHelper - Result: 127
18:10:46.828 INFO  CustomFileJudge - Custom file judge result: 127
18:10:46.829 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:10:46.836 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn/variant_323.comp reduction_results/cezanne_radeon_vega/syn_branch_syn/variant_323/variant_323.json
18:10:46.837 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:10:46.837 INFO  ExecHelper - Result: 127
18:10:46.837 INFO  CustomFileJudge - Custom file judge result: 127
18:10:46.837 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:10:46.841 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn/variant_323.comp reduction_results/cezanne_radeon_vega/syn_branch_syn/variant_323/variant_323.json
18:10:46.842 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:10:46.842 INFO  ExecHelper - Result: 127
18:10:46.842 INFO  CustomFileJudge - Custom file judge result: 127
18:10:46.842 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:10:46.846 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn/variant_323.comp reduction_results/cezanne_radeon_vega/syn_branch_syn/variant_323/variant_323.json
18:10:46.848 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:10:46.848 INFO  ExecHelper - Result: 127
18:10:46.848 INFO  CustomFileJudge - Custom file judge result: 127
18:10:46.848 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:10:46.852 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_branch_syn/variant_323.comp reduction_results/cezanne_radeon_vega/syn_branch_syn/variant_323/variant_323.json
18:10:46.853 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:10:46.853 INFO  ExecHelper - Result: 127
18:10:46.853 INFO  CustomFileJudge - Custom file judge result: 127
18:10:46.853 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:10:46.853 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/cezanne_radeon_vega/syn_branch_syn/variant_323.json interestingness_test --output reduction_results/cezanne_radeon_vega/syn_branch_syn/variant_323 /opt/reduce/cezanne_radeon_vega/syn_branch_syn/variant_323.comp
